song_id,title,chart,play_style,rating,unlocked,note_count,radar_notes,radar_peak,radar_scratch,radar_soflan,radar_charge,radar_chord,source,id_resolution,updated_at
12054,Scripted Connection⇒ A mix,SPA,SP,12,True,1575,1.2535,1.171,0.2551,0,0,1.0271,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
12054,Scripted Connection⇒ A mix,SPL,SP,12,True,1749,1.392,1.5535,0.3479,0,0,1.1791,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13000,華蝶風雪,SPN,SP,6,False,638,0.5035,0.5,0.2472,0,0,0.0805,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13000,華蝶風雪,SPH,SP,10,False,1064,0.8397,0.8428,0.2472,0,0,0.6266,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13000,華蝶風雪,SPA,SP,11,True,1500,1.1839,0.9571,0.2587,0,0,1.1569,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13000,華蝶風雪,SPL,SP,12,True,2014,1.5878,1.1842,0.299,0,0,1.7994,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13001,タシカナモノ,SPN,SP,5,True,472,0.3731,0.3714,0.167,0,0,0.1257,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13001,タシカナモノ,SPH,SP,7,True,726,0.5739,0.5857,0.2476,0,0,0.3893,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13001,タシカナモノ,SPA,SP,9,True,1026,0.8111,0.7428,0.3168,0,0,0.8556,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13002,The Dirty of Loudness,SPN,SP,7,False,740,0.6927,1.2894,0.2591,0,0,0.5284,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13002,The Dirty of Loudness,SPH,SP,10,False,1154,1.0803,1.4473,0.2387,0,0,0.9706,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13002,The Dirty of Loudness,SPA,SP,11,True,1327,1.2422,1.4868,0.4569,0,0,1.1959,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13003,D.C.fish,SPN,SP,5,False,513,0.4164,0.4,0.2129,0,0,0.0651,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13003,D.C.fish,SPH,SP,9,False,998,0.8101,0.8857,0.201,0,0,0.5106,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13003,D.C.fish,SPA,SP,11,True,1178,0.9562,1.0131,0.2129,0,0,0.8251,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13005,嘆きの樹,SPN,SP,8,False,902,0.7018,0.7428,0.2494,0,0,0.6738,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13005,嘆きの樹,SPH,SP,11,True,1281,0.9967,1.0131,0.3231,0,0,0.7763,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13005,嘆きの樹,SPA,SP,12,True,2000,1.555,1.6785,0.4818,0,0,1.6021,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13006,Melody Life,SPN,SP,4,False,397,0.3169,0.3714,0.2326,0,0,0.0865,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13006,Melody Life,SPH,SP,6,False,673,0.5373,0.6142,0.3024,0,0,0.3364,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13006,Melody Life,SPA,SP,9,False,933,0.7449,0.7571,0.285,0,0,0.6249,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13008,wish,SPN,SP,4,False,401,0.3409,0.3714,0.1424,0,0,0.078,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13008,wish,SPH,SP,6,False,600,0.5101,0.4428,0.1548,0,0,0.2171,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13008,wish,SPA,SP,7,False,758,0.6444,0.6285,0.2849,0,0,0.5164,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13009,Bloody Tears(IIDX EDITION),SPN,SP,5,False,574,0.5045,0.4571,0.3586,0,0,0.114,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13009,Bloody Tears(IIDX EDITION),SPH,SP,9,False,1012,0.8896,0.8428,0.5251,0,0,0.7791,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13009,Bloody Tears(IIDX EDITION),SPA,SP,10,True,1094,0.9616,0.8714,0.5123,0,0,0.9728,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13010,CONTRACT,SPN,SP,9,True,648,0.6031,0.7571,0.4679,0,0,0.3722,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13010,CONTRACT,SPH,SP,10,True,863,0.8032,0.7714,0.4679,0,0,0.4471,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13010,CONTRACT,SPA,SP,11,True,1056,0.9829,0.9714,0.5628,0,0,0.5024,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13010,CONTRACT,SPL,SP,12,True,1418,1.3198,1.5714,0.5628,0,0,1.1505,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13011,INFERNO,SPN,SP,5,False,601,0.4551,0.4428,0.2648,0,0,0.096,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13011,INFERNO,SPH,SP,7,False,828,0.627,0.5714,0.2041,0,0,0.2291,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13011,INFERNO,SPA,SP,9,False,1008,0.7634,0.7142,0.4028,0,0,0.5873,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13012,DEEP ROAR,SPN,SP,4,False,503,0.4211,0.4,0.2745,0,0,0.0731,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13012,DEEP ROAR,SPH,SP,7,False,726,0.6078,0.6428,0.2562,0,0,0.3253,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13012,DEEP ROAR,SPA,SP,9,False,976,0.8172,1.0131,0.2867,0,0,0.6474,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13013,Leaving...,SPN,SP,4,False,396,0.3664,0.4,0.2494,0,0,0.1431,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13013,Leaving...,SPH,SP,8,False,714,0.6607,0.6857,0.2494,0,0,0.4904,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13013,Leaving...,SPA,SP,10,False,1116,1.0328,1.1578,0.3034,0,0,1.0742,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13014,ALFARSHEAR 双神威に廻る夢,SPN,SP,5,False,548,0.4771,0.4142,0.1712,0,0,0.1595,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13014,ALFARSHEAR 双神威に廻る夢,SPH,SP,7,False,838,0.7297,0.6714,0.1839,0,0,0.4399,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13014,ALFARSHEAR 双神威に廻る夢,SPA,SP,10,True,1049,0.9134,1,0.2283,0,0,0.8465,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13015,Why did you go away,SPN,SP,5,False,559,0.4624,0.4,0.2772,0,0,0.1659,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13015,Why did you go away,SPH,SP,8,False,904,0.7479,0.6285,0.3676,0,0,0.5347,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13015,Why did you go away,SPA,SP,10,False,1166,0.9646,0.8714,0.4038,0,0,0.759,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13017,Apocalypse ～dirge of swans～,SPN,SP,5,True,510,0.3891,0.5,0.3113,0,0,0.1616,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13017,Apocalypse ～dirge of swans～,SPH,SP,9,True,921,0.7028,0.7714,0.3613,0,0,0.4161,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13017,Apocalypse ～dirge of swans～,SPA,SP,10,True,1214,0.9264,1.0394,0.4948,0,0,1.0285,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13018,iFUTURELIST,SPN,SP,4,False,354,0.2711,0.3857,0.2232,0,0,0.08,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13018,iFUTURELIST,SPH,SP,6,False,585,0.448,0.5285,0.2343,0,0,0.2621,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13018,iFUTURELIST,SPA,SP,8,False,854,0.654,0.6285,0.2343,0,0,0.6353,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13019,Heavenly Sun (IIDX VERSION),SPN,SP,4,True,421,0.34,0.3857,0.0294,0,0,0.04,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13019,Heavenly Sun (IIDX VERSION),SPH,SP,7,True,806,0.6509,0.5428,0.0235,0,0,0.078,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13019,Heavenly Sun (IIDX VERSION),SPA,SP,10,True,1060,0.856,0.8,0.0176,0,0,0.4718,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13019,Heavenly Sun (IIDX VERSION),SPL,SP,11,True,1550,1.2518,1.0394,0.0176,0,0,1.1727,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13021,with you…,SPN,SP,4,True,398,0.3135,0.3,0.0573,0,0,0.008,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13021,with you…,SPH,SP,6,True,580,0.4569,0.4857,0.0573,0,0,0.016,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13021,with you…,SPA,SP,9,True,891,0.7019,0.6428,0.0573,0,0,0.3903,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13022,Winning Eleven9 Theme(IIDX EDITION),SPN,SP,4,False,420,0.3335,0.3142,0.2082,0,0,0.048,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13022,Winning Eleven9 Theme(IIDX EDITION),SPH,SP,7,False,730,0.5797,0.6571,0.1851,0,0,0.062,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13022,Winning Eleven9 Theme(IIDX EDITION),SPA,SP,9,False,868,0.6893,0.8,0.2025,0,0,0.1997,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13023,bluemoon,SPN,SP,4,True,292,0.2287,0.2428,0.057,0,0,0.014,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13023,bluemoon,SPH,SP,7,True,867,0.6792,0.7142,0.1084,0,0,0.3848,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13023,bluemoon,SPA,SP,10,True,1174,0.9197,0.9,0.0799,0,0,0.6803,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13024,This is Love,SPN,SP,4,False,473,0.3931,0.3714,0.1695,0,0,0.1097,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13024,This is Love,SPH,SP,8,False,910,0.7564,0.7142,0.218,0,0,0.6179,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13024,This is Love,SPA,SP,10,False,1249,1.0382,1.0789,0.2119,0,0,1.0734,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13026,Ganymede,SPN,SP,6,False,571,0.4299,0.5,0.0658,0.299,0,0.1817,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13026,Ganymede,SPH,SP,10,False,884,0.6655,0.8285,0.2358,0.3658,0,0.4578,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13026,Ganymede,SPA,SP,11,True,1199,0.9027,1.0921,0.2413,0.3658,0,0.8882,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13026,Ganymede,SPL,SP,12,True,1356,1.0209,1.3684,0.1755,0.3658,0,0.8413,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13027,Ubiquitous Fantastic Ride,SPN,SP,4,False,325,0.2889,0.3142,0.1101,0,0,0.048,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13027,Ubiquitous Fantastic Ride,SPH,SP,7,False,628,0.5582,0.5714,0.2137,0,0,0.2497,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13027,Ubiquitous Fantastic Ride,SPA,SP,8,False,835,0.7422,0.8,0.2202,0,0,0.5512,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13028,BALLAD THE FEATHERS,SPN,SP,4,False,367,0.3471,0.4428,0.2343,0,0,0.1333,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13028,BALLAD THE FEATHERS,SPH,SP,6,False,554,0.524,0.6,0.2412,0,0,0.2606,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13028,BALLAD THE FEATHERS,SPA,SP,8,False,764,0.7226,0.7428,0.2894,0,0,0.6084,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13029,Sun Field,SPN,SP,3,False,287,0.262,0.2428,0.2128,0,0,0.006,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13029,Sun Field,SPH,SP,8,False,777,0.7094,0.6285,0.2527,0,0,0.229,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13029,Sun Field,SPA,SP,11,True,1234,1.1267,1.0657,0.612,0,0,1.0434,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13034,tripping contact,SPN,SP,6,False,686,0.5203,0.6285,0.4145,0,0,0.1763,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13034,tripping contact,SPH,SP,9,False,989,0.7502,0.7571,0.5526,0,0,0.2669,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13034,tripping contact,SPA,SP,12,True,1360,1.0316,1.2368,0.5139,0,0,0.7712,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13035,Power of Love,SPN,SP,5,False,513,0.3987,0.4285,0.0906,0,0,0.014,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13035,Power of Love,SPH,SP,7,False,848,0.6592,0.6,0.0906,0,0,0.2983,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13035,Power of Love,SPA,SP,10,False,1077,0.8372,0.7857,0.0906,0,0,0.6575,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13036,ay carumba!!!!,SPN,SP,6,False,520,0.39,0.5142,0.3115,0,0,0.1693,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13036,ay carumba!!!!,SPH,SP,9,False,805,0.6038,0.8,0.3443,0,0,0.4598,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13036,ay carumba!!!!,SPA,SP,10,True,975,0.7313,1.0131,0.3497,0,0,0.7627,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13037,So Fabulous !!,SPN,SP,5,True,556,0.4512,0.5571,0.0886,0,0,0.1103,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13037,So Fabulous !!,SPH,SP,8,True,784,0.6362,0.6857,0.1241,0,0,0.2729,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13037,So Fabulous !!,SPA,SP,10,True,1191,0.9665,1.3421,0.201,0,0,0.8347,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13038,waxing and wanding,SPN,SP,7,True,658,0.5519,0.6142,0.1894,0,0,0.2603,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13038,waxing and wanding,SPH,SP,10,True,997,0.8363,1.0131,0.2383,0,0,0.6737,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13038,waxing and wanding,SPA,SP,11,True,1457,1.2222,1.3552,0.385,0,0,1.2526,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13038,waxing and wanding,SPL,SP,12,True,2000,1.6743,1.7678,0.3789,0,0,1.8803,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13039,Harmony and Lovely,SPN,SP,4,False,457,0.3761,0.4428,0.0359,0,0,0.2073,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13039,Harmony and Lovely,SPH,SP,8,False,902,0.7424,0.6571,0.0539,0,0,0.4334,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13039,Harmony and Lovely,SPA,SP,11,True,1127,0.9276,1.0394,0.0539,0,0,0.7082,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13040,MINT,SPN,SP,6,False,524,0.5453,0.5714,0.1743,0,0,0.1734,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13040,MINT,SPH,SP,10,False,917,0.9543,0.9142,0.1668,0,0,0.6244,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13040,MINT,SPA,SP,11,True,1158,1.2051,1.0657,0.1668,0,0,1.01,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13041,EURO-ROMANCE,SPN,SP,5,False,497,0.3845,0.4571,0.3043,0,0,0.116,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13041,EURO-ROMANCE,SPH,SP,8,False,933,0.7218,0.7142,0.2987,0,0,0.5994,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13041,EURO-ROMANCE,SPA,SP,10,False,1056,0.817,0.8428,0.3438,0,0,0.826,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13044,TYPE MARS(G-Style Mix),SPN,SP,5,False,571,0.4635,0.5142,0.2839,0,0,0.1177,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13044,TYPE MARS(G-Style Mix),SPH,SP,9,False,974,0.7907,0.8571,0.3075,0,0,0.1799,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13044,TYPE MARS(G-Style Mix),SPA,SP,11,True,1237,1.0043,0.9857,0.3194,0,0,0.6156,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13047,Double♡♡Loving Heart,SPN,SP,3,False,292,0.2286,0.2428,0.1426,0,0,0.068,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13047,Double♡♡Loving Heart,SPH,SP,6,False,671,0.5253,0.5142,0.2452,0,0,0.3446,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13047,Double♡♡Loving Heart,SPA,SP,9,False,909,0.7117,0.6714,0.2452,0,0,0.7474,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13048,Zenius -I- vanisher,SPN,SP,5,False,493,0.3746,0.4142,0.0941,0,0,0.1475,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13048,Zenius -I- vanisher,SPH,SP,7,False,790,0.6003,0.6428,0.0941,0,0,0.3359,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13048,Zenius -I- vanisher,SPA,SP,10,False,1209,0.9188,0.8428,0.1882,0,0,0.7159,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13049,Parasite World,SPN,SP,6,True,686,0.591,0.5857,0.3829,0,0,0.4567,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13049,Parasite World,SPH,SP,9,True,966,0.8323,0.7428,0.3892,0,0,0.8173,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13049,Parasite World,SPA,SP,10,True,1194,1.0287,0.9285,0.3766,0,0,1.0734,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13050,WISH(EUROBEAT MIX),SPN,SP,5,False,532,0.4812,0.4,0.2108,0,0,0.076,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13050,WISH(EUROBEAT MIX),SPH,SP,8,False,824,0.7453,0.6428,0.2042,0,0,0.306,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13050,WISH(EUROBEAT MIX),SPA,SP,9,False,990,0.8954,0.7,0.2504,0,0,0.596,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13051,tripping contact(teranoid&MC Natsack Remix),SPN,SP,6,False,646,0.5306,0.5285,0.4428,0,0,0.108,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13051,tripping contact(teranoid&MC Natsack Remix),SPH,SP,10,False,1020,0.8378,1.0394,0.4966,0,0,0.5105,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13051,tripping contact(teranoid&MC Natsack Remix),SPA,SP,11,True,1258,1.0332,1.1315,0.5206,0,0,0.9625,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13052,MOON,SPN,SP,5,False,436,0.3472,0.3714,0.2901,0,0,0.0757,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13052,MOON,SPH,SP,9,False,1067,0.8498,0.7285,0.3597,0,0,0.775,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13052,MOON,SPA,SP,10,False,1118,0.8904,0.7857,0.3539,0,0,0.8212,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13053,虹色,SPN,SP,5,False,488,0.4556,0.4,0.1428,0,0,0.108,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13053,虹色,SPH,SP,8,False,792,0.7394,0.6428,0.1428,0,0,0.4261,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13053,虹色,SPA,SP,9,False,934,0.872,0.7428,0.136,0,0,0.7321,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13054,Concertino in Blue,SPN,SP,5,False,460,0.443,0.5428,0.4139,1.0264,0,0.1801,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13054,Concertino in Blue,SPH,SP,10,False,915,0.8812,0.9,1.0347,1.5284,0,0.6067,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13054,Concertino in Blue,SPA,SP,12,True,1311,1.2626,1.3026,1.2025,1.6265,0,1.1397,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13055,カゴノトリ～弐式～,SPN,SP,6,True,581,0.4833,0.6428,0.1272,0,0,0.1914,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13055,カゴノトリ～弐式～,SPH,SP,9,True,944,0.7852,0.9428,0.1212,0,0,0.482,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
13055,カゴノトリ～弐式～,SPA,SP,12,True,1325,1.1022,1.2631,0.1333,0,0,1.056,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14000,リグレット,SPN,SP,6,False,666,0.4903,0.5,0.3218,0,0,0.3464,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14000,リグレット,SPH,SP,8,False,887,0.653,0.7,0.4183,0,0,0.7017,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14000,リグレット,SPA,SP,10,False,1223,0.9004,0.8428,0.3862,0,0,1.0512,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14001,INORI,SPN,SP,6,False,701,0.4777,0.4428,0.1489,0,0,0.026,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14001,INORI,SPH,SP,10,False,1330,0.9065,0.6857,0.1489,0,0,0.2698,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14001,INORI,SPA,SP,11,True,1614,1.1,0.9571,0.1539,0,0,0.7166,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14003,Love Again...,SPN,SP,3,False,293,0.2484,0.2571,0.1111,0,0,0.062,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14003,Love Again...,SPH,SP,4,False,400,0.3391,0.4,0.1111,0,0,0.218,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14003,Love Again...,SPA,SP,5,False,538,0.4561,0.5571,0.1111,0,0,0.4442,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14004,TRANOID,SPN,SP,5,False,414,0.4355,0.4142,0.1839,0.2441,0,0.0945,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14004,TRANOID,SPH,SP,10,False,929,0.9773,0.7571,0.4062,0.4628,0,0.5457,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14004,TRANOID,SPA,SP,11,True,1141,1.2003,1.171,0.4675,0.5699,0,0.8937,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14004,TRANOID,SPL,SP,12,True,1546,1.624,1.5714,0.4369,0.6167,1.5345,1.2445,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14005,Candy Galy,SPN,SP,7,True,800,0.6329,0.6142,0.2824,0,0,0.3819,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14005,Candy Galy,SPH,SP,10,True,1308,1.0349,0.9142,0.3919,0,0,0.7237,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14005,Candy Galy,SPA,SP,12,True,1798,1.4226,1.3815,0.4208,0,0,1.3768,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14006,never…,SPN,SP,4,False,414,0.3096,0.3285,0.1089,0,0,0.1063,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14006,never…,SPH,SP,7,False,691,0.5168,0.4857,0.1798,0,0,0.2521,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14006,never…,SPA,SP,8,False,915,0.6843,0.7,0.1798,0,0,0.6858,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14007,GOLD RUSH,SPN,SP,7,True,608,0.619,0.5571,0.2447,0,0,0.2787,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14007,GOLD RUSH,SPH,SP,9,True,764,0.7778,0.7714,0.4079,0,0,0.4872,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14007,GOLD RUSH,SPA,SP,11,True,1199,1.2207,1.0921,0.675,0,0,1.1988,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14008,CaptivAte～誓い～,SPN,SP,6,False,677,0.5206,0.5142,0.3922,0,0,0.2551,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14008,CaptivAte～誓い～,SPH,SP,9,False,1017,0.7822,0.7714,0.4314,0,0,0.6217,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
14008,CaptivAte～誓い～,SPA,SP,10,False,1127,0.8668,0.8857,0.2409,0,0,0.8159,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
